"MS2/Extra Alpha pre3.0.3x 20101029 14:11BST(c)KC/JSM/JBMS2"
Time	SecL	RPM	MAP	TP	AFR	MAT	CLT	Engine	Gego	Gair	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	DutyCycle1	Gve2	PW2	DutyCycle2	SparkAdv	knockRet	ColdAdv	Dwell	tpsDOT	mapDOT	IACstep	Batt V	deltaT	WallFuel1	WallFuel2	EAE1 %	EAE2 %	Load	Secondary Load	Ign load	Secondary Ign Load	EAE Load	AFR Load	EGT 6 temp	EGT 7 temp	gpioadc0	gpioadc1	gpioadc2	gpioadc3	status1	status2	status3	status4	status5	timing err%	AFR Target 1	Boost Duty	PWM Idle Duty	Lost sync count	Lost sync reason	InjTiming1	InjTiming2	PW3	PW4	VE Trim 1	VE Trim 2	VE Trim 3	VE Trim 4	RPMdot
26.683	145	0	99.1	-1	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1734	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
26.752	145	0	99.2	-2	14.60	73.8	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.6	781.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1746	1548	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
26.832	145	0	99.1	-2	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.6	-390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1736	1552	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
26.895	145	0	99.1	-2	14.60	73.8	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1744	1541	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
26.955	145	0	99.4	-2	14.60	73.6	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	0.0	781.0	130	11.9	0	0	0	0	0	99.4	0.0	99.4	0.0	99.4	99.4	1738	1541	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.017	146	0	99.0	-2	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-29.2	-781.0	130	11.9	0	0	0	0	0	99.0	0.0	99.0	0.0	99.0	99.0	1717	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.078	146	0	99.1	-2	14.60	73.6	95.8	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1731	1552	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.143	146	0	99.1	-2	14.60	73.7	95.8	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.5	390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1751	1546	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.211	146	0	99.1	-1	14.60	73.9	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1725	1552	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.278	146	0	99.1	-2	14.60	73.9	95.4	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.5	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1741	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.345	146	0	99.2	-2	14.60	73.7	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-39.0	781.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1743	1552	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.406	146	0	99.1	-2	14.60	73.3	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.5	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1738	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.471	146	0	99.2	-2	14.60	73.6	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	781.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1731	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.535	146	0	99.2	-2	14.60	73.6	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.5	781.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1739	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.601	146	0	99.1	-2	14.60	73.8	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1734	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.671	146	0	99.1	-1	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.5	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1739	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.735	146	0	98.9	-2	14.60	73.8	95.3	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	-390.0	130	11.9	0	0	0	0	0	99.0	0.0	99.0	0.0	99.0	99.0	1746	1546	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.802	146	0	99.0	-2	14.60	73.6	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	0.0	0.0	130	11.9	0	0	0	0	0	99.0	0.0	99.0	0.0	99.0	99.0	1738	1548	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.866	146	0	99.2	-2	14.60	73.4	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.8	781.0	130	12.0	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1731	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
27.936	146	0	99.1	-2	14.60	73.6	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.2	-390.0	130	12.0	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1750	1546	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.002	147	0	99.1	-2	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1739	1543	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.065	147	0	99.2	-2	14.60	73.6	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.8	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1739	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.136	147	0	99.1	-2	14.60	73.7	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	0.0	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1739	1548	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.201	147	0	99.1	-2	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.8	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1751	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.263	147	0	99.2	-2	14.60	73.3	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-29.6	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1741	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.327	147	0	98.9	-2	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.7	0.0	130	11.9	0	0	0	0	0	98.9	0.0	98.9	0.0	98.9	98.9	1739	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.392	147	0	99.1	-2	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1739	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.456	147	0	99.0	-2	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.7	0.0	130	11.9	0	0	0	0	0	99.0	0.0	99.0	0.0	99.0	99.0	1738	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.522	147	0	99.1	-1	14.60	73.6	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	28.9	-390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1734	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.586	147	0	99.1	-2	14.60	73.6	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1741	1546	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.647	147	0	99.3	-1	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.7	781.0	130	11.9	0	0	0	0	0	99.3	0.0	99.3	0.0	99.3	99.3	1703	1557	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.712	147	0	99.1	-1	14.60	73.4	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	28.9	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1732	1557	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.777	147	0	99.2	-2	14.60	73.6	95.8	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.6	-781.0	130	11.9	0	0	0	0	0	99.3	0.0	99.3	0.0	99.3	99.3	1738	1546	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.843	147	0	99.2	-1	14.60	73.7	95.8	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.6	390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1720	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.911	147	0	99.1	-2	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.8	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1751	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
28.975	148	0	99.2	-1	14.60	73.8	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.5	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1731	1552	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.039	148	0	99.2	-1	14.60	73.6	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.2	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1727	1555	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.109	148	0	99.1	-2	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1748	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.177	148	0	99.1	-2	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1748	1548	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.240	148	0	99.1	-2	14.60	73.7	95.8	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.7	-781.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1736	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.310	148	0	99.2	-1	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	0.0	781.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1724	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.372	148	0	99.1	-2	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-19.5	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1738	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.435	148	0	99.2	-2	14.60	73.8	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-29.2	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1744	1548	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.499	148	0	99.1	-1	14.60	73.3	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.2	-781.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1744	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.563	148	0	99.3	-1	14.60	73.3	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.6	0.0	130	11.9	0	0	0	0	0	99.3	0.0	99.3	0.0	99.3	99.3	1729	1555	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.628	148	0	99.0	-1	14.60	73.6	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	9.8	-781.0	130	11.9	0	0	0	0	0	99.0	0.0	99.0	0.0	99.0	99.0	1731	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.692	148	0	99.1	-1	14.60	73.8	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	28.9	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1717	1560	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.755	148	0	99.1	-2	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1722	1555	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.820	148	0	99.2	-1	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.6	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1739	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.887	148	0	99.1	-1	14.60	73.6	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	28.9	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1727	1560	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
29.953	148	0	99.0	-1	14.60	73.6	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.2	-781.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1710	1545	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.020	149	0	99.1	-1	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.6	-390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1725	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.086	149	0	99.1	-2	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.8	390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1741	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.155	149	0	99.1	-1	14.60	73.7	95.8	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	28.9	-390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1715	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.219	149	0	99.1	-1	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.6	781.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1753	1560	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.286	149	0	99.1	-1	14.60	73.8	95.4	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1725	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.352	149	0	99.1	-1	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	28.9	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1713	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.416	149	0	99.1	-2	14.60	73.5	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.6	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1748	1553	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.480	149	0	99.1	-1	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.6	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1734	1555	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.549	149	0	99.1	-1	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.5	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1729	1559	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.615	149	0	99.1	-1	14.60	73.8	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	9.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1725	1538	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.684	149	0	99.2	-1	14.60	73.7	95.5	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.7	390.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1717	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.746	149	0	99.2	-2	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	-9.8	0.0	130	11.9	0	0	0	0	0	99.2	0.0	99.2	0.0	99.2	99.2	1731	1555	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.808	149	0	99.1	-1	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	29.2	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1717	1546	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.873	149	0	99.1	-1	14.60	73.5	95.6	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.7	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1727	1543	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
30.944	149	0	99.2	-1	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	9.7	781.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1717	1543	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
31.006	150	0	99.1	-1	14.60	73.7	95.7	0	100	100	100	101	100	100	10	0.000	0.0	10	0.000	0.0	0.0	0.0	0.0	3.06	19.5	0.0	130	11.9	0	0	0	0	0	99.1	0.0	99.1	0.0	99.1	99.1	1722	1550	0	0	0	0	0	0	0	0	0	0.0	14.7	0	50.8	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
