//------------------------------------------------------------------------------
//--  Generated by TunerStudio 
//--  Date: 11-6-2012
//--  Time: 19:57
//--  This file merely records what was sent to your Controller,        
//--  and may be deleted at any time.                                                    
//--  Selected type: AFR Table 
//------------------------------------------------------------------------------

//-- generated using refTable Generator:linearGenerator
//-- Table Identifier:002//-- generated by Custom linear generator using user input data:
//-- Volts:0, 5     AFR:6.85, 21.89
//----------------------------------------------------------//
ADC 	Value 	MSVal 	volts
768	18.13	181 	3.750
769	18.14	181 	3.755
770	18.16	182 	3.760
771	18.17	182 	3.765
772	18.19	182 	3.770
773	18.20	182 	3.774
774	18.22	182 	3.779
775	18.23	182 	3.784
776	18.25	182 	3.789
777	18.26	183 	3.794
778	18.28	183 	3.799
779	18.29	183 	3.804
780	18.31	183 	3.809
781	18.32	183 	3.813
782	18.34	183 	3.818
783	18.35	184 	3.823
784	18.37	184 	3.828
785	18.38	184 	3.833
786	18.39	184 	3.838
787	18.41	184 	3.843
788	18.42	184 	3.848
789	18.44	184 	3.853
790	18.45	185 	3.857
791	18.47	185 	3.862
792	18.48	185 	3.867
793	18.50	185 	3.872
794	18.51	185 	3.877
795	18.53	185 	3.882
796	18.54	185 	3.887
797	18.56	186 	3.892
798	18.57	186 	3.896
799	18.59	186 	3.901
800	18.60	186 	3.906
801	18.61	186 	3.911
802	18.63	186 	3.916
803	18.64	186 	3.921
804	18.66	187 	3.926
805	18.67	187 	3.931
806	18.69	187 	3.936
807	18.70	187 	3.940
808	18.72	187 	3.945
809	18.73	187 	3.950
810	18.75	187 	3.955
811	18.76	188 	3.960
812	18.78	188 	3.965
813	18.79	188 	3.970
814	18.81	188 	3.975
815	18.82	188 	3.979
816	18.84	188 	3.984
817	18.85	188 	3.989
818	18.86	189 	3.994
819	18.88	189 	3.999
820	18.89	189 	4.004
821	18.91	189 	4.009
822	18.92	189 	4.014
823	18.94	189 	4.019
824	18.95	190 	4.023
825	18.97	190 	4.028
826	18.98	190 	4.033
827	19.00	190 	4.038
828	19.01	190 	4.043
829	19.03	190 	4.048
830	19.04	190 	4.053
